asn,org,country,total_prefixes,signal_count,source_count,vpn_signals,tor_signals,malware_signals,drop_list_signals,phishing_signals,public_feed_signals,public_feed_overlap,signal_density,confidence,sources
143692,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143693,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143694,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143695,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143696,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143697,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143698,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143699,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143700,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143701,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143702,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143703,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143704,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143705,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143706,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143707,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143708,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143709,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143710,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143711,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143712,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143713,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143714,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143715,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143716,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143717,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143718,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143719,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143720,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143721,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143722,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143723,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143724,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143725,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143726,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143727,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143728,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143729,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143730,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143731,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143732,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143733,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143734,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143735,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143736,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143737,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143738,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143739,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143740,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143741,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143742,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143743,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143744,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143745,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143746,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143747,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143748,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143749,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143750,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143751,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143752,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143753,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143754,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143755,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143756,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143757,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143758,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143759,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143760,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143761,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143762,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143763,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143764,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143765,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143766,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143767,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143768,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143769,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143770,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143771,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143772,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143773,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143774,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143775,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143776,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143777,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143778,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143779,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143780,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143781,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143782,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143783,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143784,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143785,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143786,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143787,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143788,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143789,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143790,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143791,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143792,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143793,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143794,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143795,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143796,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143797,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143798,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143799,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143800,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143801,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143802,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143803,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143804,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143805,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143806,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143807,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143808,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143809,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143810,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143811,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143812,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143813,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143814,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143815,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143816,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143817,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143818,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143819,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143820,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143821,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143822,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143823,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143824,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143825,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143826,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143827,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143828,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143829,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143830,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143831,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143832,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143833,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143834,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143835,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143836,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143837,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143838,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143839,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143840,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143841,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143842,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143843,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143844,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143845,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143846,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143847,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143848,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143849,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143850,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143851,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143852,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143853,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143854,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143855,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143856,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143857,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143858,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143859,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143860,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143861,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143862,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143863,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143864,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143865,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143866,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143867,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143868,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143869,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143870,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143871,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143872,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143873,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143874,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143875,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143876,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143877,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143878,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143879,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143880,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143881,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143882,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143883,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143884,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143885,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143886,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143887,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143888,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143889,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143890,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143891,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143892,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143893,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143894,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143895,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143896,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143897,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143898,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143899,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143900,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143901,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143902,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143903,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143904,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143905,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143906,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143907,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143908,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143909,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143910,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143911,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143912,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143913,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143914,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143915,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143916,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143917,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143918,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
143919,China Education and Research Network,CN,0,3,1,0,0,0,0,0,3,1,3.0000,low,bad-cidrs-v4
